102 6649269 8669710 8570269
103 6603547 8693227 8593063
104 6497969 8713509 8605125
105 6428451 8733652 8639975
106 6319808 8723432 8623689
107 6400884 8748660 8640636
108 6445938 8773378 8671446
109 6606669 8758301 8651902
110 6722933 8713803 8610759
111 6834996 8714396 8608104
112 6798362 8676099 8577484
113 6909418 8667158 8561305
114 6994216 8636072 8539243
115 6907310 8590257 8485936
116 6897206 8585028 8476093
117 6911235 8583948 8478457
118 7146745 8594387 8491904
119 6930672 8600723 8497008
120 6992589 8631227 8536033
121 6783711 8622029 8519677
122 6650104 8663737 8564603
123 6549506 8703587 8597842
124 6438141 8718012 8616868
125 6522320 8756452 8657830
126 6261210 8771765 8671229
127 6070642 8750240 8648485
128 5705609 8771373 8672008
129 6131351 8791259 8681919
130 6575041 8754957 8650913
131 6697276 8727714 8625402
132 6691365 8682767 8581974
133 6679155 8662641 8556616
134 6690642 8629341 8526724
135 6626250 8623997 8520757
136 7017920 8603410 8495984
137 7314104 8598334 8490811
138 7428109 8560955 8460142
139 6707575 8581947 8480028
140 6918022 8594531 8487245
141 7075939 8597548 8494875
142 6694968 8665475 8565521
143 6359546 8705781 8605583
144 6242654 8733431 8637108
145 6047458 8787276 8683877
146 6314963 8810577 8713177
147 6291373 8826765 8724724
148 6229752 8864134 8759282
149 6329806 8841652 8742228
150 6426483 8821498 8716056
151 6566719 8808057 8707524
152 6572180 8779957 8675781
153 7023033 8732451 8629698
154 7424143 8689458 8585667
155 7354467 8622574 8517200
156 7405234 8615956 8507738
157 7031681 8621008 8522164
158 7000448 8606082 8497229
159 6998691 8595778 8497205
160 7070630 8606157 8501995
161 6911294 8636670 8534110
162 6722337 8673353 8571252
163 6526638 8737414 8636282
164 6435957 8775140 8678781
165 6354869 8766558 8662381
166 6169318 8792831 8691487
167 6425083 8807239 8708540
168 6587842 8796072 8690685
169 6545366 8785312 8685038
170 6368010 8786982 8680776
171 6588210 8752631 8651553
172 6796568 8727557 8625690
173 6754494 8666486 8563195
174 6865414 8625479 8520943
175 6894995 8588219 8482855
176 6963828 8529858 8419726
177 6911005 8528316 8425072
178 6922428 8510372 8411679
179 6870031 8544617 8450044
180 7059854 8586158 8475192
181 6784734 8602952 8502097
182 6516550 8641209 8537237
183 6712593 8658922 8560437
184 6633318 8718263 8620324
185 6170300 8765843 8664189
186 5833906 8789557 8688671
187 6059840 8806453 8709917
188 5970018 8805373 8701851
189 6179018 8809745 8707077
190 6226391 8777877 8676122
191 6544551 8758093 8657349
192 6566064 8726599 8622880
193 6492105 8713707 8608327
194 6469583 8682000 8575582
195 6739639 8669019 8563585
196 6909028 8633735 8529875
197 6917648 8607255 8509035
198 6954673 8604036 8500370
199 6944268 8572409 8468103
200 7042619 8586067 8487261
201 6525416 8618167 8514869
202 6353010 8682772 8581439
203 6364101 8771351 8671463
204 6525554 8782990 8687257
205 6279481 8800486 8697308
206 5931663 8812261 8708522
207 5965445 8803595 8702377
208 6007456 8791648 8683739
209 6229382 8776171 8668947
210 6246576 8740366 8635130
211 6536671 8697960 8595929
212 6678651 8663528 8558575
213 6611669 8667616 8562642
214 6625102 8637686 8536725
215 6702543 8625809 8522095
216 6932595 8636090 8530476
217 6920284 8622600 8522290
218 7029754 8614145 8512972
219 6917988 8624349 8521941
220 6870576 8637126 8529656
221 6680948 8623801 8525106
222 6393138 8689342 8583436
223 6215797 8720105 8625340
224 6339202 8733119 8632564
225 6167409 8762061 8659555
226 5945099 8768084 8663907
227 6066872 8738326 8635242
228 6068705 8729693 8628941
229 6311455 8708536 8608110
230 6214956 8678404 8573549
231 6567854 8677774 8574612
232 6587561 8649481 8546394
233 6714155 8628379 8520305
234 6840258 8569613 8464571
235 6856868 8544600 8442850
236 7092157 8531195 8430217
237 7049633 8554018 8446606
238 7002538 8558664 8453287
239 6835622 8565183 8465686
240 6933796 8582052 8477611
241 6934330 8587550 8484364
242 6616548 8631099 8528271
243 6324663 8689409 8591234
244 6141847 8751009 8644707
245 5952905 8775474 8679222
246 6023428 8815636 8717012
247 5837719 8816219 8721561
248 5846867 8839886 8740212
249 6344991 8808466 8709585
250 6463747 8779728 8677287
251 6931200 8773326 8670316
252 6825906 8714229 8611822
253 6776311 8679733 8575518
254 6736030 8631930 8527454
255 7135256 8591623 8492953
256 7123701 8589949 8486670
257 7206604 8592621 8487560
258 7050967 8578364 8480997
259 6961781 8580907 8477742
260 6759295 8593401 8492042
261 6369769 8623830 8517270
262 6436755 8682346 8579443
263 6347011 8707934 8602977
264 6380637 8747024 8648318
265 6200053 8793535 8693382
266 6402559 8812181 8717891
267 6633539 8775524 8668963
268 6430022 8736088 8635257
269 6388421 8760499 8655199
270 6123195 8750241 8649128
271 6574279 8738488 8632455
272 6998657 8682909 8577791
273 7405948 8618540 8511443
274 7604718 8582880 8476471
275 7526088 8526620 8425111
276 7649910 8495968 8390082
277 7660104 8484603 8382861
278 7612022 8467779 8365611
279 7514827 8499007 8396142
280 7791132 8540107 8434175
281 7678459 8572757 8468219
282 7632645 8602486 8505205
283 7672993 8663596 8563704
284 7395178 8694471 8597685
285 7260611 8730894 8632193
286 7191495 8774145 8677380
287 7212911 8828255 8731338
288 6995944 8822612 8719075
289 7227475 8796164 8695310
290 7136966 8749550 8644846
291 7323708 8710489 8606502
292 6994900 8601895 8497718
293 7052773 8566809 8460159
294 6929522 8515878 8416982
295 6553448 8519554 8417281
296 6390259 8522382 8414332
297 6568468 8525733 8421970
298 6673099 8545295 8441695
299 6197763 8588234 8487343
300 5756461 8621206 8514590
301 5383531 8679555 8581527
302 5183120 8752244 8648463
303 5005338 8806976 8709168
304 4785401 8865235 8760300
305 4734767 8909578 8809294
306 4647121 8930783 8830750
307 4788687 8920769 8820628
308 4831566 8918916 8812586
309 5052442 8910935 8808066
310 4962671 8897241 8797455
311 5192522 8880880 8773578
312 5284852 8843963 8735504
313 5544070 8786285 8680487
314 5381794 8735339 8630063
315 5518287 8672811 8568055
316 5605313 8620801 8519288
317 5716349 8624656 8521479
318 5859251 8649050 8547944
319 5821834 8663251 8559186
320 5916612 8692375 8585960
321 6099385 8729201 8627294
322 6040714 8756273 8657288
323 6064668 8763746 8661300
324 5886409 8825400 8722644
325 5759977 8850949 8748947
326 5755546 8895452 8794475
327 5805709 8902256 8801463
328 5836616 8910963 8806908
329 6060807 8862433 8759366
330 5881044 8806556 8701303
331 6118870 8785045 8673828
332 6222011 8711739 8605503
333 6307168 8666476 8565521
334 6459413 8629959 8524428
335 6909613 8586778 8481394
336 7051545 8565567 8462381
337 6801100 8571657 8471398
338 6943832 8577942 8476854
339 6684943 8582862 8482021
340 6480047 8623851 8525254
341 6404197 8616572 8514436
342 6540197 8665388 8560845
343 6410204 8695398 8590394
344 6242822 8744257 8645159
345 6099597 8776322 8673655
346 6040527 8801144 8692304
347 6177859 8787807 8689429
348 6156059 8786564 8687269
349 6228861 8772355 8668946
350 6296165 8794318 8693468
351 6441238 8767888 8663708
352 6389800 8714296 8616272
353 6571811 8679077 8572368
354 6620932 8623128 8518750
355 6710745 8582063 8481271
356 7037450 8583921 8478500
357 6995834 8577434 8474507
358 7046091 8552839 8448684
359 6770812 8570511 8469752
360 6832691 8635283 8531729
361 6322587 8671316 8571233
362 6304629 8732081 8626570
363 6377136 8828172 8726490
364 6679478 8867704 8770100
365 6517919 8840137 8736528
366 5976710 8853251 8750559
367 5824516 8841577 8743555
368 5810239 8837668 8736839
369 6204952 8803023 8697934
370 6170603 8753099 8653502
371 6474424 8721842 8618279
372 6835081 8667682 8566568
373 6858713 8629203 8523692
374 6851063 8595833 8489388
375 6758535 8554338 8450646
376 6837401 8535822 8432761
377 6937192 8543395 8442843
378 6963691 8528430 8422233
379 6805586 8547146 8441971
380 6757736 8571895 8466291
381 6496023 8596423 8492959
382 6472306 8647324 8544693
383 6287210 8656436 8551474
384 6269714 8721815 8620074
385 6364288 8759700 8657662
386 6401153 8762755 8660845
387 6207898 8751924 8652576
388 6146787 8768486 8659435
389 6385179 8733872 8630078
390 6209772 8705381 8598673
391 6162912 8687141 8584685
392 6379177 8628814 8522765
393 6815915 8606058 8503685
394 7463800 8546932 8445163
395 7507731 8501165 8396269
396 7221684 8494282 8403178
397 7089368 8521019 8420759
398 7301920 8479283 8378317
399 7031665 8481450 8379217
400 6931802 8533249 8436958
401 6703881 8590104 8490227
402 7029905 8656330 8550360
403 6746833 8659863 8561435
404 6672670 8702597 8602684
405 6315532 8726354 8628571
406 5580888 8766062 8666515
407 5458630 8822269 8721895
408 5922707 8834055 8738723
409 6239705 8761685 8657184
410 6269159 8745425 8638283
411 6522788 8761591 8657455
412 6582819 8746896 8644430
413 6754619 8727410 8622146
414 6798761 8682419 8579376
415 6904002 8644193 8541737
416 7225856 8601254 8496432
417 7119277 8572104 8473103
418 7108872 8574986 8472226
419 6857683 8594514 8491350
420 6803503 8620242 8511189
421 6515604 8640634 8542278
422 6604270 8682148 8576782
423 6514798 8682748 8581034
424 6330053 8705469 8606415
425 6217592 8747091 8647927
426 6258476 8765704 8663325
427 6156016 8770082 8670513
428 6086275 8785992 8680302
429 6290262 8771417 8665971
430 6585751 8714595 8609381
431 6928040 8681181 8574939
432 6923478 8633947 8528511
433 6697988 8601314 8500880
434 6723978 8567658 8463604
435 6988021 8516913 8414313
436 7157086 8481926 8377002
437 7016134 8498438 8397836
438 7259503 8480609 8374523
439 7151456 8499339 8398182
440 6679622 8516115 8411021
441 6249108 8544076 8442565
442 6566902 8591583 8489714
443 6546216 8624972 8528980
444 6496964 8679168 8580930
445 6394947 8685197 8579041
446 6280818 8681257 8578468
447 6455900 8716680 8615046
448 6504650 8715828 8611716
449 6822767 8696035 8590139
450 6792639 8683484 8578375
451 7198833 8687766 8581380
452 7067843 8623036 8524367
453 6811231 8614892 8509650
454 6762368 8578274 8471991
455 7089963 8564564 8458023
456 7258602 8526282 8425257
457 7290770 8522995 8413761
458 7333492 8505120 8409623
459 7074903 8530609 8431560
460 6927564 8555404 8453602
461 6593565 8586459 8489086
462 6445777 8678472 8578499
463 6303607 8726090 8628419
464 6266296 8749352 8648312
465 6358999 8759986 8660546
466 6394777 8745685 8647998
467 6313438 8755013 8658920
468 6239792 8759133 8654986
469 6587909 8748569 8643853
470 6762023 8691218 8590175
471 6840769 8710921 8608184
472 6824934 8660579 8563136
473 7118247 8620471 8511957
474 7352546 8578392 8474756
475 7511947 8537642 8430973
476 7481782 8513082 8413499
477 7342801 8521593 8422520
478 7325341 8492287 8387421
479 7270051 8505244 8404452
480 7288371 8514393 8411019
481 6888523 8524141 8426128
482 6629806 8581660 8483489
483 6499786 8611870 8514366
484 6628781 8652444 8552916
485 6442342 8682443 8582162
486 6469972 8743157 8640509
487 6456293 8725032 8624833
488 6504308 8722175 8621242
489 6694118 8684478 8579910
490 6867503 8656457 8554735
491 7294739 8631731 8522957
492 7281788 8575045 8475361
493 7203251 8547418 8442135
494 7264618 8524800 8420006
495 7685987 8512338 8414602
496 7714349 8497006 8394019
497 7586627 8490982 8384452
498 7530821 8488145 8384802
499 7220174 8480249 8374648
500 8384042 8386116 8391268
501 7279476 8514657 8413000
502 7079020 8561290 8466464
503 6944651 8604142 8506946
504 6889067 8609912 8505656
505 6670872 8671715 8568490
506 6450281 8704700 8603233
507 6504732 8724783 8619516
508 6548122 8727365 8632438
509 7027026 8718124 8612797
510 7310338 8697363 8590878
511 7010800 8666358 8562920
512 7100544 8652521 8549162
513 7192813 8645525 8543732
514 7357231 8608921 8502229
515 7482863 8574334 8470916
516 7849220 8524621 8421783
517 7767500 8485344 8381054
518 7570909 8505288 8397400
519 7222690 8496827 8395807
520 6919957 8537323 8431219
521 6892512 8547090 8441731
522 6715858 8578624 8475535
523 6996388 8640849 8538922
524 7127604 8663106 8559824
525 6995612 8703385 8601398
526 6642783 8699501 8598070
527 6460326 8728639 8626316
528 6599290 8731394 8631561
529 6748870 8737462 8638752
530 6722243 8736881 8639331
531 6689817 8708984 8603735
532 7148142 8675008 8572785
533 7107323 8628876 8517169
534 7157787 8592735 8486146
535 7485801 8531340 8431067
536 7707881 8478028 8372172
537 7750066 8450616 8346616
538 7582715 8464752 8366076
539 7588172 8454652 8353891
540 7219322 8456694 8353653
541 7080582 8517824 8415517
542 6586240 8544267 8445723
543 6649930 8621281 8519550
544 6576524 8644600 8542730
545 6654849 8672033 8576887
546 6554542 8729993 8633753
547 6519644 8764322 8664120
548 6528811 8793024 8693630
549 6270643 8773956 8673895
550 6102490 8769031 8669696
551 6496011 8742468 8637027
552 6952108 8733089 8630619
553 6757699 8678856 8583697
554 6850098 8639941 8532785
555 7116984 8592512 8489036
556 7296445 8578121 8470528
557 7077323 8561058 8463828
558 6967648 8573755 8472060
559 6997438 8566997 8462388
560 7200738 8574428 8469339
561 7177688 8602454 8501333
562 6664226 8668841 8564539
563 6340419 8730065 8626738
564 6372654 8781464 8678169
565 6384338 8781768 8683177
566 6454257 8804963 8699866
567 6379704 8796812 8697601
568 6031487 8797634 8695910
569 6029690 8822325 8720230
570 6401028 8795858 8687179
571 6395823 8728474 8624771
572 6557333 8699090 8594431
573 6564672 8690223 8592755
574 6668108 8660505 8550858
575 6944940 8615401 8510992
576 6998064 8584852 8480625
577 6978574 8553937 8449264
578 6853033 8535746 8433565
579 6989471 8545120 8446642
580 6894252 8562621 8460560
581 6928749 8565446 8461662
582 6601364 8586017 8486870
583 6348984 8646692 8542953
584 6063656 8681397 8580666
585 6020091 8716678 8611020
586 6007619 8783467 8683463
587 6149270 8808527 8709354
588 6324223 8813581 8712625
589 6233965 8813655 8717134
590 6239677 8793333 8690420
591 6256756 8757578 8649587
592 6444544 8722296 8623295
593 6594120 8664497 8563547
594 6807754 8627219 8526010
595 6860036 8599798 8496474
596 7016591 8577473 8471430
597 7197477 8569176 8465141
598 6972917 8565121 8461512
599 7217883 8604118 8499596
600 6984769 8603556 8503697
601 6636246 8627810 8526317
602 6192017 8686756 8583013
603 6238592 8716770 8617415
604 6233491 8754409 8653403
605 6045136 8809476 8709203
606 5930964 8823085 8724967
607 5815672 8831112 8735083
608 5819228 8842956 8739201
609 5962086 8849485 8742483
610 6117395 8831565 8728817
611 5970941 8793640 8691286
612 5951581 8794515 8691798
613 6108316 8804373 8700100
614 6242472 8794108 8690389
615 6457222 8719379 8615320
616 6887691 8656200 8552637
617 7238855 8626235 8521041
618 7167105 8609719 8511740
619 7406834 8576809 8474674
620 7180214 8588915 8494249
621 7062007 8597075 8497961
622 6763082 8602679 8501584
623 6578350 8669058 8568574
624 6394911 8728502 8630803
625 6226566 8763776 8664992
626 5907771 8799859 8697362
627 5949474 8799284 8696463
628 6111019 8833476 8733047
629 6100806 8849454 8752190
630 6185629 8836953 8731268
631 6358444 8801824 8707932
632 6511687 8786604 8682232
633 6338564 8744665 8638072
634 6315639 8703815 8600984
635 6404134 8654900 8547757
636 6721925 8620126 8512975
637 6792091 8592168 8490161
638 6845888 8573980 8476077
639 7060832 8558669 8459160
640 6861523 8579838 8484977
641 6402934 8604069 8501442
642 6158149 8627551 8529213
643 6106103 8691184 8598823
644 5925018 8740447 8638998
645 6037967 8791885 8688393
646 6071634 8810778 8706089
647 6060545 8813120 8711184
648 5988067 8835811 8732127
649 5769953 8832084 8728581
650 5915245 8808840 8709554
651 6045237 8785534 8685068
652 6372240 8777116 8674108
653 6483932 8727915 8620682
654 6531818 8685302 8587934
655 6536575 8653423 8550437
656 6595292 8622710 8518956
657 6646284 8603519 8498571
658 6789041 8585924 8481304
659 6948595 8570145 8467339
660 7056270 8561065 8463937
661 6832457 8578822 8478213
662 6574195 8625305 8531020
663 6232453 8703223 8601024
664 5929738 8759135 8659437
665 5953545 8806205 8707507
666 5962121 8820769 8719994
667 5758049 8816211 8713623
668 5685717 8824542 8723241
669 5752327 8824349 8719297
670 6096289 8813572 8711964
671 6155661 8778995 8679778
672 6362226 8739758 8636450
673 6071669 8704354 8599849
674 6421762 8678977 8572814
675 6692970 8655424 8548970
676 6852724 8622040 8519134
677 6873545 8579997 8473443
678 6767282 8579736 8478602
679 6748067 8590938 8484925
680 6607237 8615489 8513943
681 6653737 8635720 8531634
682 6401371 8649007 8550342
683 6404359 8680131 8576799
684 6465017 8678662 8580303
685 6252918 8728977 8629780
686 6035985 8769433 8664594
687 6008627 8810156 8709388
688 5963414 8824127 8721132
689 6318178 8859483 8756046
690 6553281 8805828 8705792
691 6206350 8786122 8688056
692 6253986 8732303 8631704
693 6257617 8673385 8570145
694 6535445 8655489 8551678
695 6467122 8614617 8511701
696 6693534 8579481 8473646
697 6746487 8583018 8471265
698 6790608 8570293 8463940
699 6747192 8568568 8466312
700 6575595 8589035 8487073
701 6627675 8606974 8499281
702 6175821 8668225 8569277
703 6011106 8704334 8599981
704 6053814 8734069 8633398
705 6208055 8733567 8636248
706 6307914 8770965 8665833
707 6082213 8796755 8697436
708 6193078 8814859 8716328
709 6231415 8806300 8703398
710 6491071 8774719 8674988
711 6371802 8754805 8647406
712 6482831 8746220 8638776
713 6476719 8741538 8637267
714 6410536 8734314 8631161
715 6350826 8689600 8585796
716 6505520 8664572 8558730
717 6586743 8645909 8537690
718 6555036 8642664 8539538
719 6403129 8641521 8540655
720 6482523 8630903 8528200
721 6446263 8639731 8531007
722 6211780 8663728 8564459
723 6033254 8698359 8594120
724 6159111 8737332 8635730
725 6273713 8780969 8677045
726 5914314 8817942 8711825
727 5661255 8828038 8735078
728 5645061 8846764 8745926
729 5737359 8830622 8725630
730 5993521 8822688 8720691
731 6289298 8787954 8680986
732 6558949 8769565 8661357
733 6357529 8721757 8616659
734 6464919 8684112 8580930
735 6571622 8662721 8557804
736 6492337 8658425 8550284
737 6872127 8590896 8483700
738 6720730 8569830 8465164
739 6629841 8562759 8456165
740 6450265 8585261 8480378
741 6283695 8614860 8515866
742 6178077 8658308 8561001
743 6565905 8713767 8613208
744 6209163 8728176 8625459
745 5753047 8769079 8664915
746 5444257 8792273 8691936
747 5413408 8840908 8741328
748 5736882 8844968 8741426
749 5960997 8849678 8745781
750 5928478 8829269 8728193
751 6040293 8820407 8716268
752 6561258 8819335 8711698
753 6659953 8765754 8664035
754 6586900 8705691 8605183
755 6520355 8692332 8587267
756 6633595 8639242 8531582
757 6876352 8601978 8497755
758 6563889 8600942 8501902
759 6538255 8651752 8546211
760 6654526 8646858 8544241
761 6675948 8650631 8551734
762 6253299 8687654 8588793
763 5910078 8744472 8644233
764 6142546 8770649 8666873
765 6164739 8774221 8672409
766 5685460 8788534 8691466
767 5462539 8829816 8727372
768 5569311 8844798 8741258
769 5610311 8834833 8734237
770 6066209 8816362 8714938
771 5913907 8795001 8694040
772 6294844 8751193 8651871
773 6430358 8702599 8594385
774 6619522 8675542 8570323
775 6662128 8645340 8547346
776 6561314 8603219 8497020
777 6390847 8596607 8492321
778 6601073 8607694 8506141
779 6447789 8606473 8510326
780 6385869 8614914 8513869
781 6187569 8618733 8516432
782 6131509 8640712 8542526
783 6101458 8679040 8580609
784 5994279 8721304 8616698
785 6099099 8757636 8655305
786 5910266 8756028 8651372
787 5780950 8783102 8677774
788 6039916 8770784 8667457
789 6030005 8739294 8635157
790 5882605 8739408 8637248
791 6120345 8749447 8642817
792 6471680 8722872 8620207
793 6348011 8686910 8584112
794 6779742 8627649 8522800
795 6737763 8621987 8522829
796 6728902 8601663 8498151
797 6738670 8576223 8473776
798 6916516 8518131 8411435
799 6889200 8521235 8423828
800 6985336 8549307 8445961
801 6749196 8578042 8477326
802 6727952 8618072 8522917
803 6753997 8671644 8573139
804 6277283 8696950 8596492
805 6245115 8749814 8648230
806 6085178 8756194 8659853
807 5866982 8784790 8685510
808 5592241 8832131 8732310
809 5746622 8838197 8735852
810 5924525 8825021 8723447
811 6494574 8791416 8692705
812 6747067 8747258 8644793
813 6718329 8740851 8637995
814 6905992 8742945 8647027
815 6977351 8730640 8630533
816 6636713 8663642 8556781
817 6343245 8622913 8518526
818 6351155 8634344 8532931
819 6286105 8628295 8521847
820 6380230 8646589 8540419
821 6255572 8665513 8563252
822 6070856 8684677 8583278
823 6071006 8714623 8609961
824 5762721 8767242 8674601
825 5817581 8778206 8675369
826 5989097 8793013 8695134
827 5756631 8829688 8724858
828 5758583 8814907 8713966
829 6093320 8796833 8695558
830 6545356 8789552 8687174
831 6742080 8743963 8641995
832 6470455 8715139 8609125
833 6301610 8679568 8579058
834 6266058 8655701 8546043
835 6300173 8615451 8511749
836 6362806 8600605 8494828
837 6398235 8583534 8479275
838 6363270 8587237 8485483
839 6441566 8602825 8501553
840 6306916 8616865 8517272
841 6320538 8629546 8524934
842 6033350 8663577 8568770
843 5841928 8706861 8607450
844 5789864 8717880 8616147
845 5996984 8758286 8661358
846 6095225 8762729 8663780
847 5765626 8794762 8692209
848 5467164 8818275 8712003
849 5864500 8798439 8693399
850 6056778 8756492 8653361
851 5840096 8769423 8659464
852 6263478 8758311 8660083
853 6497666 8720506 8613188
854 6160108 8699141 8597214
855 5970142 8636156 8531780
856 6477207 8594653 8492041
857 6891093 8573030 8463820
858 6773562 8563541 8459205
859 6181232 8562892 8459432
860 6087812 8590488 8490064
861 6102206 8617761 8510239
862 5816675 8658148 8567114
863 5695619 8765454 8668800
864 5768473 8829293 8730442
865 5789100 8853482 8752817
866 5418502 8886261 8787308
867 5505930 8887941 8786498
868 5671089 8907474 8807071
869 5553585 8918003 8814363
870 5889876 8872574 8766813
871 6087632 8827459 8723178
872 6464858 8790518 8692477
873 6512938 8739903 8637655
874 6703028 8708546 8603626
875 6735689 8659435 8553599
876 6729250 8658935 8554294
877 6724360 8620587 8518736
878 6648097 8643574 8536511
879 6562025 8638256 8532321
880 6262770 8641770 8542182
881 6300856 8631797 8533380
882 5999428 8666976 8563238
883 5968124 8713781 8617043
884 6027446 8750437 8650859
885 5788684 8779123 8676915
886 5720830 8822506 8717851
887 5934596 8830948 8730349
888 5605190 8819386 8716578
889 5928374 8824228 8721700
890 6078627 8816131 8711872
891 6043677 8783251 8679530
892 5904237 8773296 8669449
893 6207126 8734344 8629448
894 6383065 8715390 8617882
895 6412831 8677426 8573678
896 6684476 8659213 8557023
897 6617043 8643736 8537707
898 6575861 8620516 8516063
899 6687031 8615339 8511746
900 6465671 8638836 8532450
901 6418166 8680674 8585509
902 6043936 8715482 8614918
903 5963833 8762923 8655840
904 5882787 8778821 8678182
905 5964029 8791816 8686891
906 5844320 8810518 8710843
907 5829702 8816338 8715242
908 5754205 8811095 8711713
909 5892515 8799592 8696187
910 6151852 8791560 8692333
911 6376879 8757296 8656257
912 6727721 8724954 8624130
913 6931777 8698280 8595674
914 7340975 8669789 8567050
915 7488973 8636362 8537376
916 7774157 8577434 8471066
917 8060115 8535484 8439810
918 8108665 8533735 8430558
919 8579520 8509201 8410425
920 8026874 8530339 8431386
921 7425820 8570104 8471160
922 7087307 8590605 8489815
923 7477600 8638678 8533245
924 7327558 8677224 8573775
925 7288533 8692930 8592019
926 7199654 8707256 8603574
927 7109083 8715089 8612816
928 6904649 8708280 8603516
929 7233135 8710892 8607861
930 7476086 8694795 8592002
931 7120001 8694293 8595975
932 7230539 8638182 8531445
933 7129365 8611511 8510394
934 6515319 8599297 8497896
935 5948483 8589303 8486101
936 5667664 8613732 8513152
937 5881072 8613723 8510625
938 5868162 8635505 8523860
939 5545160 8649323 8554337
940 5106426 8668088 8570941
941 4949104 8703153 8601879
942 4591604 8751914 8661810
943 4599220 8830689 8740844
944 4281929 8857512 8759221
945 4152178 8885555 8780009
946 3947721 8915498 8811807
947 3850540 8941368 8835890
948 3830492 8937754 8828823
949 4014653 8948780 8844762
950 4172793 8926195 8815384
951 4354688 8879712 8777729
952 4776568 8866451 8758600
953 4874801 8811116 8709717
954 5047931 8747582 8639443
955 4925471 8706966 8600666
956 5308199 8712799 8610890
957 5207952 8686428 8583891
958 5430728 8701601 8596432
959 5410691 8691709 8590326
960 5500841 8681987 8584042
961 5595244 8724734 8626431
962 5604020 8728729 8624253
963 5511350 8750929 8653380
964 5180776 8795796 8696346
965 5236118 8826220 8724757
966 5143199 8845528 8748480
967 5364079 8855180 8748462
968 5430000 8841776 8737425
969 5531690 8837950 8737662
970 5856267 8822667 8719192
971 5806768 8798810 8691864
972 6206172 8763619 8659010
973 6139870 8726917 8619121
974 6291248 8669835 8566047
975 6165728 8670452 8568191
976 6477293 8624845 8521165
977 6447850 8608838 8505433
978 6465732 8586523 8482455
979 6343394 8573696 8471814
980 6219698 8604451 8495707
981 6490483 8617549 8519495
982 6428355 8631099 8532876
983 6359256 8691538 8594964
984 6114068 8733540 8630234
985 5898749 8754403 8655949
986 5694066 8813888 8710913
987 5708325 8814551 8712155
988 5501452 8795531 8692728
989 5759603 8790535 8686439
990 5978664 8764783 8668854
991 6041641 8739694 8640379
992 6100890 8756913 8649419
993 5971948 8712109 8610002
994 6201602 8683356 8575532
995 6289973 8642318 8537274
996 6395161 8603034 8498786
997 6486707 8573233 8470276
998 6933649 8571224 8463483
999 6467203 8544484 8440492
